time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.2200000000000015,-0.07629556404455776,-1.7401211750246677,14.865196537097797,6.000935013066723,0.010576217446262248,0.0,-0.2653005317977211,-2.9085030799864815,4.136133174956814,-0.0998923816990123,-0.0017553893921951058,0.0,473.56263482096034,476.4163823177212,473.43759978125655,474.3796665966084
2.2800000000000016,-0.09239422667544536,-1.9194687119078142,15.111916670850354,5.995327494893463,0.010665565871990523,0.0,-0.2713215892026632,-3.0702914347173733,4.08767133076784,-0.08298248661988174,0.007295925597291882,0.0,418.2929777139437,419.0805556995868,417.36935140380194,418.8346559365971
2.3400000000000016,-0.10888832595652498,-2.109447327296741,15.358444873396126,5.9905077931800506,0.01133134098754418,0.0,-0.2785319997728882,-3.262764605482665,4.129342489689387,-0.07549092442796053,0.017780786461373606,0.0,448.85092845589,449.701017731203,448.7790464302633,449.3816461739662
2.4000000000000017,-0.12585815207504591,-2.3117827901171037,15.609744591912124,5.985988803649239,0.012445528214762192,0.0,-0.28723898970554596,-3.48210658081482,4.246362357775773,-0.07497008802319936,0.020102754582882222,0.0,474.7738082857679,474.95186670280344,473.7473498566959,473.7833298196926
2.4600000000000017,-0.14338488277514816,-2.527610817438681,15.868719637733792,5.981001452110874,0.013704764183954055,0.0,-0.2971125759148971,-3.7125075398183434,4.3850308691518745,-0.10914458479830319,0.022699926568621652,0.0,482.62775951361687,482.8237211806965,484.42229633519327,481.83972709608986
2.520000000000002,-0.16147070601341024,-2.756052977070582,16.13164741556748,5.974545383975052,0.014525843051359288,0.0,-0.3058558181356962,-3.902828376447069,4.3787084230087965,-0.10468272051928114,-0.01847238887713587,0.0,441.6143705227158,438.2045314639866,438.3860040193684,438.74630582351887
2.580000000000002,-0.18017423909589886,-2.9978873551562146,16.399880568606893,5.968546289048415,0.012876339944940973,0.0,-0.3174298029487444,-4.15877149627235,4.560908488450101,-0.09194757901324326,-0.059666738027880376,0.0,500.56216063600823,497.55457031843827,499.39901468451836,500.31970380189824
2.640000000000002,-0.19942751815606255,-3.252875496438798,16.67173744809693,5.963206941712498,0.009426243243789045,0.0,-0.32405727584699434,-4.341398070678823,4.500731369825767,-0.08364987186515963,-0.05349093791140457,0.0,424.63376974892884,425.160871677195,425.3786598792077,426.0817583213355
2.700000000000002,-0.21904275527555184,-3.5196640760274813,16.942129451975028,5.95852002892957,0.005717657780968999,0.0,-0.32946715744715815,-4.5520208539902445,4.511706680490579,-0.06887180914610348,-0.08886159758106532,0.0,451.81939088956045,448.9549602766656,448.85575014321006,450.04879184964574
2.760000000000002,-0.23889781045574662,-3.798740481183582,17.21175040909248,5.954174850169661,0.0003672456872481078,0.0,-0.3319070258257823,-4.751002863318913,4.475279140838476,-0.08067114216843999,-0.08980437473260865,0.0,435.3611232956322,435.27540564081994,436.09193879081306,435.1007898585256
2.820000000000002,-0.2588064711882243,-4.089434344403975,17.477872974640196,5.9495369459583785,6.277977107050594,0.0,-0.33127963347841927,-4.939359042913293,4.395277351181794,-0.07129005894390383,-0.10002982162002283,0.0,421.75260468736485,420.86043692047247,420.9036255026875,421.70975384928295
2.880000000000002,-0.27857642884967904,-4.392033482903636,17.74056865505097,5.945446312516765,6.271885743357091,0.0,-0.32719542168541665,-5.147769422737728,4.360806216665864,-0.0625859066809932,-0.10468674023161216,0.0,437.0099951444591,436.6124335317904,437.8353901758306,438.5554960730919
2.940000000000002,-0.2979783082545822,-4.7076488317353435,18.002284612235933,5.9421129820759635,6.265603629005616,0.0,-0.318956938336403,-5.373150638492162,4.36242955983746,-0.044289386568170774,-0.1047322291297981,0.0,450.5099621701597,450.49687938597833,449.89781690179285,451.37492698085777
3.000000000000002,-0.31680928401611425,-5.036158650692915,18.26198502466868,5.939340634204786,6.259710000911964,0.0,-0.3082460282355353,-5.577637666927535,4.294004810989513,-0.05034267622426534,-0.08765595446611199,0.0,427.41140030423287,428.8557406157106,428.5758160057296,428.05953936150866
3.0600000000000023,-0.334895084944787,-5.377138452097098,18.517821654937883,5.9369983048282045,6.254284806812089,0.0,-0.2941709930968659,-5.788813477217591,4.2335741093297425,-0.02277110144749334,-0.09661193184187747,0.0,432.07095799452367,431.3079189208941,430.3436134772581,432.6706204325383
3.1200000000000023,-0.3520958410045869,-5.730283899634604,18.768336075510767,5.936444558170022,6.248597368955425,0.0,-0.27875052142744816,-5.983165790480746,4.1169553744907965,0.009289039643474092,-0.09137887618974212,0.0,412.2208399817335,412.6747108208667,410.9048961814458,413.73794199044426
